language,id,name,url,birth_place,native_language,other_languages,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,mp3_url,age,sex,has_mp3,length_of_time_speaking_english,sample_length
arabic,2220,arabic114,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2220,"amman, jordan",arabic,none,4.0,academic,"uk, usa",5.5,https://accent.gmu.edu/soundtracks/arabic114.mp3,23.0,female,True,19.0,390880.0
english,2221,english586,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2221,"chesterfield, virginia, usa",english,spanish,0.0,naturalistic,usa,21.0,https://accent.gmu.edu/soundtracks/english586.mp3,21.0,female,True,21.0,403609.0
arabic,2222,arabic115,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2222,"damascus, syria",arabic,hindi,19.0,academic,usa,22.0,https://accent.gmu.edu/soundtracks/arabic115.mp3,41.0,female,True,22.0,542819.0
cantonese,2223,cantonese24,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2223,"hong kong, china",cantonese,mandarin,3.0,academic,usa,4.0,https://accent.gmu.edu/soundtracks/cantonese24.mp3,23.0,female,True,20.0,337753.0
russian,2224,russian49,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2224,"novosibirsk, russia",russian,spanish italian,5.0,academic,usa,10.0,https://accent.gmu.edu/soundtracks/russian49.mp3,30.0,female,True,25.0,516756.0
english,2225,english587,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2225,"philadelphia, pennsylvania, usa",english,spanish,0.0,naturalisstic,usa,27.0,https://accent.gmu.edu/soundtracks/english587.mp3,27.0,female,True,27.0,342296.0
uyghur,2226,uyghur4,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2226,"urumqi, xinjiang, china",uyghur,mandarin,12.0,academic,"malaysia, usa",3.0,https://accent.gmu.edu/soundtracks/uyghur4.mp3,22.0,male,True,10.0,438918.0
tibetan,2227,tibetan4,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2227,"lhasa, tibet",tibetan,mandarin,13.0,academic,usa,25.0,https://accent.gmu.edu/soundtracks/tibetan4.mp3,65.0,male,True,52.0,555266.0
telugu,2228,telugu5,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2228,"khammam, telangana, india",telugu,hindi,4.0,academic,usa,0.1,https://accent.gmu.edu/soundtracks/telugu5.mp3,21.0,male,True,17.0,389773.0
sinhala,2229,sinhala7,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2229,"nuwara eliya, sri lanka",sinhala,none,11.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/sinhala7.mp3,35.0,female,True,24.0,560354.0
spanish,2230,spanish164,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2230,"zacatecas, mexico",spanish,none,27.0,naturalistic,usa,19.0,https://accent.gmu.edu/soundtracks/spanish164.mp3,35.0,female,True,8.0,906939.0
russian,2231,russian50,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2231,"st. petersburg, russia",russian,none,42.0,academic,usa,15.0,https://accent.gmu.edu/soundtracks/russian50.mp3,57.0,female,True,15.0,487964.0
urdu,2232,urdu17,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2232,"islamabad, pakistan",urdu,arabic pashto punjabi,1.0,academic,usa,1.5,https://accent.gmu.edu/soundtracks/urdu17.mp3,20.0,male,True,19.0,387207.0
luba-kasai,2233,luba-kasai1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2233,"mbuji-mayi, democratic republic of the congo",luba-kasai,french lingala,18.0,academic,usa,0.8,https://accent.gmu.edu/soundtracks/luba-kasai1.mp3,19.0,male,True,1.0,517698.0
cantonese,2234,cantonese25,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2234,"hong kong, china",cantonese,mandarin,3.0,academic,,0.0,https://accent.gmu.edu/soundtracks/cantonese25.mp3,23.0,male,True,20.0,544629.0
spanish,2235,spanish165,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2235,"mayaguez, puerto rico",spanish,german italian,4.0,academic,usa,11.0,https://accent.gmu.edu/soundtracks/spanish165.mp3,62.0,male,True,58.0,528614.0
hindi,2236,hindi21,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2236,"faridabad, haryana, india",hindi,none,4.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/hindi21.mp3,26.0,male,True,22.0,515644.0
kannada,2237,kannada2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2237,"bangalore, india",kannada,hindi,10.0,academic,usa,0.1,https://accent.gmu.edu/soundtracks/kannada2.mp3,22.0,male,True,12.0,376839.0
spanish,2238,spanish166,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2238,"santo domingo, dominican republic",spanish,none,11.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/spanish166.mp3,26.0,female,True,15.0,358646.0
spanish,2239,spanish167,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2239,"lima, peru",spanish,japanese,15.0,academic,usa,15.0,https://accent.gmu.edu/soundtracks/spanish167.mp3,29.0,female,True,14.0,425388.0
spanish,2240,spanish168,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2240,"pasto, colombia",spanish,none,4.0,academic,usa,0.4,https://accent.gmu.edu/soundtracks/spanish168.mp3,28.0,male,True,24.0,391926.0
chinese,2241,hakka2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2241,"ganzhou, jiangxi, china",hakka,mandarin,11.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/hakka2.mp3,19.0,female,True,8.0,471189.0
hindi,2242,hindi22,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2242,"meerut, uttar pradesh, india",hindi,none,5.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/hindi22.mp3,28.0,male,True,23.0,426321.0
arabic,2243,arabic116,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2243,"al ras, saudi arabia",arabic,none,13.0,academic,usa,4.0,https://accent.gmu.edu/soundtracks/arabic116.mp3,30.0,female,True,17.0,720179.0
korean,2244,korean53,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2244,"seoul, south korea",korean,spanish,9.0,academic,usa,16.0,https://accent.gmu.edu/soundtracks/korean53.mp3,25.0,female,True,16.0,494028.0
urdu,2245,urdu18,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2245,"hyderabad, india",urdu,telugu hindi,9.0,academic,usa,0.8,https://accent.gmu.edu/soundtracks/urdu18.mp3,24.0,male,True,15.0,455892.0
tigre,2246,tigre1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2246,"bati, amhara, ethiopia",tigre,none,3.0,naturalistic,usa,17.0,https://accent.gmu.edu/soundtracks/tigre1.mp3,21.0,female,True,18.0,364300.0
pahari,2247,pahari2,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2247,"numb, kashmir, pakistan",pahari,urdu spanish german,5.0,academic,usa,3.0,https://accent.gmu.edu/soundtracks/pahari2.mp3,22.0,male,True,17.0,433887.0
dutch,2248,dutch48,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2248,"zwolle, netherlands",dutch,german french,12.0,academic,usa,6.0,https://accent.gmu.edu/soundtracks/dutch48.mp3,50.0,male,True,38.0,460526.0
dutch,2249,dutch49,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2249,"velsen, netherlands",dutch,german french,12.0,academic,usa,6.0,https://accent.gmu.edu/soundtracks/dutch49.mp3,42.0,female,True,30.0,410865.0
spanish,2250,spanish169,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2250,"ponce, puerto rico",spanish,none,10.0,academic,usa,16.0,https://accent.gmu.edu/soundtracks/spanish169.mp3,36.0,female,True,26.0,493834.0
wali,2251,wali1,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2251,"wa, ghana",wali,mandarin,9.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/wali1.mp3,29.0,male,True,20.0,520992.0
chinese,2252,mandarin66,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2252,"shanghai, china",mandarin,spanish,19.0,academic,usa,3.0,https://accent.gmu.edu/soundtracks/mandarin66.mp3,22.0,female,True,3.0,363740.0
arabic,2253,arabic117,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2253,"al ras, saudi arabia",arabic,none,37.0,academic,usa,3.0,https://accent.gmu.edu/soundtracks/arabic117.mp3,40.0,male,True,3.0,522449.0
arabic,2254,arabic118,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2254,"riyadh, saudi arabia",arabic,none,13.0,academic,"australia, usa",3.0,https://accent.gmu.edu/soundtracks/arabic118.mp3,40.0,male,True,27.0,762629.0
amharic,2255,amharic21,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2255,"addis ababa, ethiopia",amharic,none,15.0,academic,usa,6.0,https://accent.gmu.edu/soundtracks/amharic21.mp3,24.0,male,True,9.0,469266.0
arabic,2256,arabic119,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2256,"jiddah, saudi arabia",arabic,none,13.0,academic,"uk, usa",17.0,https://accent.gmu.edu/soundtracks/arabic119.mp3,29.0,male,True,16.0,500427.0
arabic,2257,arabic120,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2257,"riyadh, saudi arabia",arabic,amharic tagalog tigrigna,13.0,academic,usa,3.0,https://accent.gmu.edu/soundtracks/arabic120.mp3,31.0,male,True,18.0,422162.0
arabic,2258,arabic121,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2258,"riyadh, saudi arabia",arabic,none,5.0,academic,usa,3.0,https://accent.gmu.edu/soundtracks/arabic121.mp3,28.0,male,True,23.0,452075.0
spanish,2259,spanish170,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2259,"cochabamba, bolivia",spanish,portuguese,2.0,naturalistic,usa,23.0,https://accent.gmu.edu/soundtracks/spanish170.mp3,25.0,male,True,23.0,313267.0
spanish,2260,spanish171,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2260,"guayaquil, ecuador",spanish,none,8.0,academic,usa,10.0,https://accent.gmu.edu/soundtracks/spanish171.mp3,23.0,female,True,15.0,406748.0
dutch,2261,dutch50,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2261,"tilburg, netherlands",dutch,frisian afrikaans german french esperanto,9.5,academic,,0.0,https://accent.gmu.edu/soundtracks/dutch50.mp3,35.0,male,True,25.5,494307.0
korean,2262,korean54,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2262,"pohang, south korea",korean,none,16.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/korean54.mp3,34.0,male,True,18.0,493457.0
korean,2263,korean55,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2263,"kimpo, south korea",korean,none,10.0,academic,usa,9.0,https://accent.gmu.edu/soundtracks/korean55.mp3,19.0,female,True,9.0,400010.0
korean,2264,korean56,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2264,"seoul, south korea",korean,tagalog,7.0,naturalistic,usa,3.0,https://accent.gmu.edu/soundtracks/korean56.mp3,20.0,female,True,13.0,453894.0
korean,2265,korean57,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2265,"suwon, south korea",korean,none,9.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/korean57.mp3,29.0,female,True,20.0,367601.0
korean,2266,korean58,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2266,"seoul, south korea",korean,japanese,11.0,academic,usa,6.0,https://accent.gmu.edu/soundtracks/korean58.mp3,22.0,female,True,11.0,406793.0
korean,2267,korean59,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2267,"seoul, south korea",korean,none,12.0,academic,usa,0.2,https://accent.gmu.edu/soundtracks/korean59.mp3,37.0,female,True,25.0,561838.0
arabic,2268,arabic122,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2268,"sabt alalaya, saudi arabia",arabic,none,28.0,academic,usa,6.0,https://accent.gmu.edu/soundtracks/arabic122.mp3,31.0,male,True,3.0,560475.0
korean,2269,korean60,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2269,"seoul, south korea",korean,none,7.0,academic,usa,6.0,https://accent.gmu.edu/soundtracks/korean60.mp3,29.0,male,True,22.0,487300.0
korean,2270,korean61,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2270,"taegu, south korea",korean,mandarin,9.0,academic,usa,6.0,https://accent.gmu.edu/soundtracks/korean61.mp3,22.0,female,True,13.0,379177.0
korean,2271,korean62,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2271,"seoul, south korea",korean,spanish,12.0,academic,usa,7.0,https://accent.gmu.edu/soundtracks/korean62.mp3,25.0,male,True,13.0,382362.0
korean,2272,korean63,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2272,"taejon, south korea",korean,none,9.0,academic,usa,1.5,https://accent.gmu.edu/soundtracks/korean63.mp3,25.0,male,True,16.0,414912.0
russian,2273,russian51,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2273,"baku, azerbaijan",russian,azerbaijani,7.0,academic,usa,6.5,https://accent.gmu.edu/soundtracks/russian51.mp3,49.0,female,True,42.0,587536.0
chinese,2274,mandarin67,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2274,"nanjing, china",mandarin,none,13.0,academic,,0.0,https://accent.gmu.edu/soundtracks/mandarin67.mp3,23.0,male,True,10.0,383568.0
tagalog,2275,tagalog19,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2275,"cabusao, philippines",tagalog,none,5.0,academic,usa,36.0,https://accent.gmu.edu/soundtracks/tagalog19.mp3,63.0,female,True,58.0,640769.0
korean,2276,korean64,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2276,"gwangju, south korea",korean,none,13.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/korean64.mp3,21.0,female,True,8.0,383549.0
korean,2277,korean65,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2277,"gwangju, south korea",korean,mandarin,6.0,academic,usa,0.1,https://accent.gmu.edu/soundtracks/korean65.mp3,23.0,female,True,17.0,326689.0
korean,2278,korean66,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2278,"seoul, south korea",korean,french,5.0,academic,usa,0.1,https://accent.gmu.edu/soundtracks/korean66.mp3,21.0,female,True,16.0,419350.0
spanish,2279,spanish172,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2279,"la union, el salvador",spanish,none,11.0,academic,usa,17.0,https://accent.gmu.edu/soundtracks/spanish172.mp3,28.0,male,True,17.0,408771.0
telugu,2280,telugu6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2280,"hyderabad, india",telugu,hindi,4.0,academic,usa,0.8,https://accent.gmu.edu/soundtracks/telugu6.mp3,23.0,male,True,19.0,390831.0
chinese,2281,mandarin68,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2281,"dongyang, zhejiang, china",mandarin,none,10.0,academic,,0.0,https://accent.gmu.edu/soundtracks/mandarin68.mp3,23.0,male,True,13.0,460312.0
chinese,2282,mandarin69,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2282,"taizhou, jiangsu, china",mandarin,german,12.0,academic,,0.0,https://accent.gmu.edu/soundtracks/mandarin69.mp3,22.0,male,True,10.0,550037.0
korean,2283,korean67,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2283,"seoul, south korea",korean,japanese french,5.0,academic,usa,0.1,https://accent.gmu.edu/soundtracks/korean67.mp3,21.0,female,True,16.0,346915.0
tagalog,2284,tagalog20,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2284,"san fernando, pampanga, philippines",tagalog,spanish,6.0,academic,usa,45.0,https://accent.gmu.edu/soundtracks/tagalog20.mp3,58.0,female,True,52.0,503569.0
urdu,2285,urdu19,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2285,"lahore, pakistan",urdu,punjabi,5.0,academic,usa,6.0,https://accent.gmu.edu/soundtracks/urdu19.mp3,20.0,male,True,15.0,497424.0
kannada,2286,kannada3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2286,"hassan, karnataka, india",kannada,hindi tamil,4.0,academic,usa,2.0,https://accent.gmu.edu/soundtracks/kannada3.mp3,24.0,male,True,20.0,371836.0
kannada,2287,kannada4,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2287,"detroit, michigan, usa",kannada,telugu hindi,4.0,academic,usa,2.0,https://accent.gmu.edu/soundtracks/kannada4.mp3,23.0,female,True,19.0,348995.0
spanish,2288,spanish173,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2288,"ambato, ecuador",spanish,none,24.0,academic,usa,1.0,https://accent.gmu.edu/soundtracks/spanish173.mp3,31.0,female,True,7.0,784333.0
albanian,2289,albanian10,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2289,"elbasan, albania",albanian,french,11.0,naturalistic,usa,19.0,https://accent.gmu.edu/soundtracks/albanian10.mp3,30.0,male,True,19.0,390373.0
korean,2290,korean68,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2290,"seoul, south korea",korean,spanish,25.0,academic,usa,34.0,https://accent.gmu.edu/soundtracks/korean68.mp3,62.0,female,True,37.0,639224.0
chinese,2291,mandarin70,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2291,"shanghai, china",mandarin,japanese,8.0,academic,usa,2.0,https://accent.gmu.edu/soundtracks/mandarin70.mp3,21.0,female,True,13.0,454724.0
gujarati,2292,gujarati10,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2292,"bombay, india",gujarati,hindi marathi,7.0,naturalistic,usa,5.5,https://accent.gmu.edu/soundtracks/gujarati10.mp3,24.0,male,True,17.0,452371.0
marathi,2293,marathi4,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2293,"bombay, india",marathi,hindi,7.0,academic,usa,0.3,https://accent.gmu.edu/soundtracks/marathi4.mp3,24.0,male,True,17.0,305936.0
chinese,2294,mandarin71,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2294,"chengdu, sichuan, china",mandarin,french,6.0,academic,usa,0.2,https://accent.gmu.edu/soundtracks/mandarin71.mp3,20.0,female,True,14.0,393799.0
farsi,2295,farsi24,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2295,"ahvaz, iran",farsi,arabic,12.0,academic,usa,1.5,https://accent.gmu.edu/soundtracks/farsi24.mp3,34.0,male,True,22.0,415243.0
korean,2296,korean69,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2296,"inchon, south korea",korean,spanish,10.0,academic,usa,12.0,https://accent.gmu.edu/soundtracks/korean69.mp3,23.0,female,True,13.0,421290.0
mauritian,2297,mauritian3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2297,"rose hill, mauritius",mauritian,hindi french,5.0,academic,usa,0.4,https://accent.gmu.edu/soundtracks/mauritian3.mp3,26.0,male,True,21.0,445217.0
spanish,2298,spanish174,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2298,"falcon, venezuela",spanish,none,7.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/spanish174.mp3,26.0,female,True,19.0,405794.0
farsi,2299,farsi25,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2299,"yazd, iran",farsi,spanish,15.0,academic,usa,38.0,https://accent.gmu.edu/soundtracks/farsi25.mp3,57.0,male,True,42.0,533840.0
spanish,2300,spanish175,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2300,"rio piedras, puerto rico",spanish,portuguese,12.0,academic,usa,2.0,https://accent.gmu.edu/soundtracks/spanish175.mp3,20.0,female,True,8.0,405370.0
gujarati,2301,gujarati11,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2301,"jamnagar, gujarat, india",gujarati,hindi,7.0,academic,usa,0.2,https://accent.gmu.edu/soundtracks/gujarati11.mp3,25.0,male,True,18.0,368732.0
konkani,2302,konkani3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2302,"bombay, india",konkani,hindi marathi gujarati french,4.0,academic,usa,0.2,https://accent.gmu.edu/soundtracks/konkani3.mp3,23.0,male,True,19.0,344239.0
hindi,2303,hindi23,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2303,"raj nagar, rajasthan, india",hindi,marathi gujarati,3.0,academic,usa,0.3,https://accent.gmu.edu/soundtracks/hindi23.mp3,25.0,male,True,22.0,343144.0
arabic,2304,arabic123,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2304,"riyadh, saudi arabia",arabic,none,12.0,academic,usa,0.3,https://accent.gmu.edu/soundtracks/arabic123.mp3,26.0,male,True,14.0,820752.0
chinese,2305,hakka3,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2305,"pingxiang, jiangxi, china",hakka,mandarin min yue,12.0,academic,,0.0,https://accent.gmu.edu/soundtracks/hakka3.mp3,20.0,female,True,8.0,559445.0
chinese,2306,mandarin72,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2306,"taichung, taiwan",mandarin,taiwanese,10.0,academic,usa,10.0,https://accent.gmu.edu/soundtracks/mandarin72.mp3,22.0,female,True,12.0,465943.0
korean,2307,korean70,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2307,"seoul, south korea",korean,none,3.0,academic,usa,15.0,https://accent.gmu.edu/soundtracks/korean70.mp3,53.0,female,True,50.0,615638.0
panjabi,2308,punjabi11,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2308,"ahmedabad, gujarat, india",punjabi,hindi gujarati marathi sanskrit bengali,3.0,academic,usa,0.3,https://accent.gmu.edu/soundtracks/punjabi11.mp3,24.0,male,True,21.0,404422.0
marathi,2309,marathi5,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2309,"bombay, india",marathi,hindi,6.0,academic,usa,0.2,https://accent.gmu.edu/soundtracks/marathi5.mp3,24.0,male,True,18.0,390006.0
arabic,2310,arabic124,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2310,"geulmim, morocco",arabic,french tachelhit,17.0,academic,usa,18.0,https://accent.gmu.edu/soundtracks/arabic124.mp3,42.0,male,True,25.0,625833.0
arabic,2311,arabic125,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2311,"beersheba, israel",arabic,hebrew italian,12.0,academic,usa,12.0,https://accent.gmu.edu/soundtracks/arabic125.mp3,69.0,male,True,57.0,458977.0
arabic,2312,arabic126,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2312,"beersheba, israel",arabic,hebrew,10.0,academic,usa,24.0,https://accent.gmu.edu/soundtracks/arabic126.mp3,51.0,male,True,41.0,562768.0
arabic,2313,arabic127,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2313,"tarshiha-maalot, israel",arabic,hebrew,14.0,academic,usa,24.0,https://accent.gmu.edu/soundtracks/arabic127.mp3,51.0,female,True,37.0,545744.0
portuguese,2314,portuguese50,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2314,"votuporanga, brazil",portuguese,spanish,6.0,academic,usa,5.7,https://accent.gmu.edu/soundtracks/portuguese50.mp3,20.0,female,True,14.0,468868.0
portuguese,2315,portuguese51,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2315,"curitiba, brazil",portuguese,spanish,11.0,academic,,0.0,https://accent.gmu.edu/soundtracks/portuguese51.mp3,22.0,male,True,11.0,415243.0
albanian,2316,albanian11,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2316,"gjilan, kosovo",albanian,spanish,13.0,academic,usa,8.0,https://accent.gmu.edu/soundtracks/albanian11.mp3,24.0,female,True,11.0,460410.0
spanish,2317,spanish176,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2317,"panama city, panama",spanish,none,6.0,academic,usa,26.0,https://accent.gmu.edu/soundtracks/spanish176.mp3,55.0,male,True,49.0,536611.0
bengali,2318,bengali18,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2318,"dhaka, bangladesh",bengali,urdu,17.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/bengali18.mp3,20.0,female,True,3.0,485803.0
chinese,2319,mandarin73,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2319,"chengdu, sichuan, china",mandarin,none,10.0,academic,usa,10.0,https://accent.gmu.edu/soundtracks/mandarin73.mp3,27.0,female,True,17.0,555461.0
cantonese,2320,cantonese26,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2320,"hong kong, china",cantonese,none,6.0,academic,usa,10.0,https://accent.gmu.edu/soundtracks/cantonese26.mp3,26.0,female,True,20.0,650093.0
arabic,2321,arabic128,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2321,"riyadh, saudi arabia",arabic,none,13.0,academic,usa,1.3,https://accent.gmu.edu/soundtracks/arabic128.mp3,40.0,male,True,27.0,573655.0
korean,2322,korean71,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2322,"pusan, south korea",korean,none,12.0,academic,usa,9.5,https://accent.gmu.edu/soundtracks/korean71.mp3,22.0,male,True,10.0,375283.0
chinese,2323,mandarin74,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2323,"shenzhen, china",mandarin,none,13.0,naturalistic,usa,4.0,https://accent.gmu.edu/soundtracks/mandarin74.mp3,19.0,male,True,6.0,821298.0
korean,2324,korean72,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2324,"inchon, south korea",korean,none,13.0,academic,usa,35.0,https://accent.gmu.edu/soundtracks/korean72.mp3,55.0,male,True,42.0,564825.0
vietnamese,2325,vietnamese24,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2325,"hanoi, vietnam",vietnamese,none,10.0,academic,usa,7.0,https://accent.gmu.edu/soundtracks/vietnamese24.mp3,21.0,female,True,11.0,464241.0
nepali,2326,nepali14,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2326,"kathmandu, nepal",nepali,hindi,10.0,academic,usa,8.0,https://accent.gmu.edu/soundtracks/nepali14.mp3,40.0,male,True,30.0,584897.0
slovak,2327,slovak6,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2327,"trencin, slovakia",slovak,german,22.0,naturalistic,"uk, usa",14.0,https://accent.gmu.edu/soundtracks/slovak6.mp3,36.0,female,True,14.0,432902.0
spanish,2328,spanish177,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2328,"sonsonate, el salvador",spanish,none,17.0,naturalistic,usa,26.0,https://accent.gmu.edu/soundtracks/spanish177.mp3,48.0,female,True,31.0,930885.0
korean,2329,korean73,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2329,"changwon, south korea",korean,chinese japanese,10.0,academic,usa,0.2,https://accent.gmu.edu/soundtracks/korean73.mp3,19.0,female,True,9.0,364160.0
cantonese,2330,cantonese27,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2330,"ho chi minh city, vietnam",cantonese,vietnamese,15.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/cantonese27.mp3,20.0,male,True,5.0,448422.0
arabic,2331,arabic129,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2331,"ramallah, palestine",arabic,none,11.0,academic,usa,20.0,https://accent.gmu.edu/soundtracks/arabic129.mp3,48.0,male,True,37.0,648519.0
chinese,2332,mandarin75,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2332,"taipei, taiwan",mandarin,taiwanese,13.0,naturalistic,usa,6.5,https://accent.gmu.edu/soundtracks/mandarin75.mp3,20.0,male,True,7.0,505349.0
thai,2333,thai16,https://accent.gmu.edu/browse_language.php?function=detail&speakerid=2333,"bangkok, thailand",thai,lao,11.0,academic,usa,5.0,https://accent.gmu.edu/soundtracks/thai16.mp3,21.0,male,True,10.0,446329.0
