expressed_emotion,emotion_intensity,stimulus_id,sentences,semantically_neutral,number_of_surveys,raw_taget_emotion_score,raw_control_emotion_1_score,raw_control_emotion_2_score,raw_control_emotion_3_score,raw_control_emotion_4_score,raw_control_none_of_the_above_score,p_value,control_taget_emotion_score,control_control_emotion_1_score,control_control_emotion_2_score,control_control_emotion_3_score,control_control_emotion_4_score,control_control_none_of_the_above_score,valence,intensity,arousal,target_emotion,control_emotion,control_emotion_2,control_emotion_3,control_emotion_4,control_emotion_5,original_id,speaker_id,speaker_age,speaker_gender,fixed_audio,stimulus_dir,id_corrected,file_exists,sample_length,path
Sneaky,High,PV26C,What are you going to do?,yes,22,9.523809523809524,0.0,14.285714285714285,0.0,38.095238095238095,38.095238095238095,0.7348121247366802,0.0,0.0,0.0,0.0,25.41594951233505,25.41594951233505,3.33333333333333,2.76190476190476,2.85714285714286,Sneaky,Angry,Disappointed,Ashamed,Kind,None of the above,P-V26C,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sneaky,False,True,37248.0,data/EU_Emotion_Stimulus_Set/Original/Sneaky/PV26C.wav
Sneaky,High,PV26E,What will we do now?,yes,20,40.0,0.0,20.0,10.0,0.0,30.0,0.002841615664239905,27.710843373493976,0.0,3.614457831325301,0.0,0.0,15.662650602409636,2.65,3.45,3.1,Sneaky,Angry,Disappointed,Ashamed,Kind,None of the above,P-V26E,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sneaky,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Sneaky/PV26E.wav
Sneaky,High,PV26B,Nobody will ever find it here,no,22,90.9090909090909,4.545454545454546,0.0,0.0,0.0,4.545454545454546,0.0,89.04709748083242,0.0,0.0,0.0,0.0,0.0,2.909090909,3.454545455,2.590909091,Sneaky,Angry,Disappointed,Ashamed,Kind,None of the above,P-V26B,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sneaky,False,True,44928.0,data/EU_Emotion_Stimulus_Set/Original/Sneaky/PV26B.wav
Surprised,High,PV19C,Here we go again ,yes,20,5.0,40.0,5.0,20.0,0.0,30.0,0.8695797334770559,0.0,27.710843373493976,0.0,3.614457831325301,0.0,15.662650602409636,2.8,3.65,3.35,Surprised,Happy,Joking ,Worried,Bored,None of the above,P-V19C,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised,False,True,34944.0,data/EU_Emotion_Stimulus_Set/Original/Surprised/PV19C.wav
Surprised,High,PV19A,I didn’t expect to see you here!,no,24,58.333333333333336,20.833333333333336,4.166666666666666,8.333333333333332,4.166666666666666,4.166666666666666,6.057541739323824e-07,49.799196787148595,4.618473895582329,0.0,0.0,0.0,0.0,3.79166666666667,4.29166666666667,4.16666666666667,Surprised,Happy,Joking ,Worried,Bored,None of the above,P-V19A,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised,False,True,43776.0,data/EU_Emotion_Stimulus_Set/Original/Surprised/PV19A.wav
Unfriendly,High,PV25D,What are you going to do? ,yes,20,15.0,25.0,10.0,25.0,15.0,10.0,0.43345436222433076,0.0,9.638554216867469,0.0,9.638554216867469,0.0,0.0,2.85,3.25,3.55,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,P-V25D,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,33024.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/PV25D.wav
Unfriendly,High,PV25G,This doesn't look good,yes,20,25.0,40.0,5.0,5.0,5.0,20.0,0.10184048902816756,9.638554216867469,27.710843373493976,0.0,0.0,0.0,3.614457831325301,2.1,3.4,3.35,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,P-V25G,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,43776.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/PV25G.wav
Unfriendly,High,PV25B,I can do whatever I want,no,23,56.52173913043478,8.695652173913043,4.3478260869565215,0.0,0.0,30.434782608695656,2.289951903877707e-06,47.616553169198525,0.0,0.0,0.0,0.0,16.186485070717655,2.26086956521739,4.26086956521739,4.0,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,P-V25B,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,46848.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/PV25B.wav
Unfriendly,High,PV25A,What are you doing here?,no,20,65.0,20.0,0.0,0.0,15.0,0.0,1.7976531563324016e-07,57.831325301204814,3.614457831325301,0.0,0.0,0.0,0.0,1.55,3.4,3.6,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,P-V25A,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,31488.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/PV25A.wav
Worried,High,fix__PV22D,What will we do now?,yes,25,80.0,4.0,8.0,4.0,4.0,0.0,2.8843594179761567e-13,75.90361445783132,0.0,0.0,0.0,0.0,0.0,1.88,4.16,3.8,Worried,Angry,Disappointed,Disgusted,Happy,None of the above,P-V22Dx,P,12,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Worried,False,True,36096.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Worried/fix__PV22D.wav
Worried,High,PV22A,I think I’ve lost it,no,20,85.0,0.0,10.0,0.0,0.0,5.0,1.3268275367295246e-12,81.92771084337349,0.0,0.0,0.0,0.0,0.0,1.9,3.95,3.3,Worried,Angry,Disappointed,Disgusted,Happy,None of the above,P-V22A,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Worried,False,True,29184.0,data/EU_Emotion_Stimulus_Set/Original/Worried/PV22A.wav
Worried,High,PV22C,This doesn't look good ,no,21,85.71428571428571,0.0,9.523809523809524,4.761904761904762,0.0,0.0,7.822631431508853e-12,82.78829604130809,0.0,0.0,0.0,0.0,0.0,1.95238095238095,3.95238095238095,3.80952380952381,Worried,Angry,Disappointed,Disgusted,Happy,None of the above,P-V22C,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Worried,False,True,34944.0,data/EU_Emotion_Stimulus_Set/Original/Worried/PV22C.wav
Worried,High,PV22B,"Oh no, I think its broken! ",no,22,90.9090909090909,0.0,9.090909090909092,0.0,0.0,0.0,0.0,89.04709748083242,0.0,0.0,0.0,0.0,0.0,2.18181818181818,4.09090909090909,3.72727272727273,Worried,Angry,Disappointed,Disgusted,Happy,None of the above,P-V22B,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Worried,False,True,54144.0,data/EU_Emotion_Stimulus_Set/Original/Worried/PV22B.wav
Angry,Low,PV18E,I knew it would happen,yes,21,14.285714285714285,14.285714285714285,61.904761904761905,0.0,4.761904761904762,4.761904761904762,0.47310212324730583,0.0,0.0,54.102122776821574,0.0,0.0,0.0,2.0952380952381,3.52380952380952,3.0952380952381,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,P-V18E,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Angry - Low Intensity,False,True,39936.0,data/EU_Emotion_Stimulus_Set/Original/Angry - Low Intensity/PV18E.wav
Surprised,Low,PV20A,Oh my goodness,no,20,80.0,15.0,0.0,5.0,0.0,0.0,4.030220601691781e-11,75.90361445783132,0.0,0.0,0.0,0.0,0.0,3.7,3.35,3.25,Surprised,Happy,Joking ,Worried,Bored,None of the above,P-V20A,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity,False,True,41856.0,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity/PV20A.wav
Surprised,Low,PV20F,Is this for me?,yes,21,80.95238095238095,0.0,4.761904761904762,9.523809523809524,0.0,4.761904761904762,7.822631431508853e-12,77.05106138841079,0.0,0.0,0.0,0.0,0.0,4.04761904761905,3.61904761904762,3.52380952380952,Surprised,Happy,Joking ,Worried,Bored,None of the above,P-V20F,P,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity,False,True,32256.0,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity/PV20F.wav
Angry,High,LV17D,What's all this? ,yes,22,45.45454545454545,4.545454545454546,13.636363636363635,36.36363636363637,0.0,0.0,0.0003181149706495967,34.28258488499453,0.0,0.0,23.329682365826944,0.0,0.0,2.36363636363636,3.86363636363636,3.09090909090909,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,L-V17D,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,29184.0,data/EU_Emotion_Stimulus_Set/Original/Angry/LV17D.wav
Angry,High,LV17F,It was always like that ,yes,20,60.0,0.0,5.0,0.0,0.0,35.0,1.8362170529639954e-06,51.80722891566265,0.0,0.0,0.0,0.0,21.686746987951803,1.85,3.55,2.6,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,L-V17F,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Angry/LV17F.wav
Angry,High,LV17A,What do you think you’re doing?,no,20,75.0,5.0,10.0,10.0,0.0,0.0,8.685280272757723e-10,69.87951807228916,0.0,0.0,0.0,0.0,0.0,1.95,3.95,3.9,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,L-V17A,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,33408.0,data/EU_Emotion_Stimulus_Set/Original/Angry/LV17A.wav
Bored,High,fix__LV8D,Is it almost over? ,yes,21,71.42857142857143,9.523809523809524,9.523809523809524,4.761904761904762,0.0,4.761904761904762,3.0771303283216866e-09,65.57659208261619,0.0,0.0,0.0,0.0,0.0,2.19047619,2.714285714,2.476190476,Bored,Frustrated,Sad,Hurt,Excited,None of the above,L-V8Dx,L,12,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Bored,False,True,33024.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Bored/fix__LV8D.wav
Excited,High,LV7D,Is it almost over? ,yes,21,23.809523809523807,33.33333333333333,4.761904761904762,14.285714285714285,23.809523809523807,0.0,0.26495137787668677,8.20424555364314,19.678714859437747,0.0,0.0,8.20424555364314,0.0,3.45,3.5,3.25,Excited,Interested,Joking ,Hurt,Bored,None of the above,L-V7D,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Excited,False,True,27264.0,data/EU_Emotion_Stimulus_Set/Original/Excited/LV7D.wav
Frustrated,High,LV23D,This doesn't look good ,yes,20,55.00000000000001,15.0,0.0,0.0,0.0,30.0,1.5294887418804137e-05,45.78313253012048,0.0,0.0,0.0,0.0,15.662650602409636,2.1,3.75,2.8,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,L-V23D,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,31488.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/LV23D.wav
Frustrated,High,LV23B,What will we do now? ,yes,21,66.66666666666666,19.047619047619047,0.0,9.523809523809524,0.0,4.761904761904762,4.558406052623809e-07,59.839357429718866,2.467010900745838,0.0,0.0,0.0,0.0,2.6,4.05,3.65,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,L-V23B,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,46848.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/LV23B.wav
Frustrated,High,LV23A,Why won’t this work?!,no,20,75.0,0.0,20.0,0.0,0.0,5.0,8.685280272757723e-10,69.87951807228916,0.0,3.614457831325301,0.0,0.0,0.0,2.75,4.25,3.8,Frustrated,Sad,Jealous,Sneaky,Kind,None of the above,L-V23A,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Frustrated,False,True,32256.0,data/EU_Emotion_Stimulus_Set/Original/Frustrated/LV23A.wav
Happy,High,LV1F,What's all this?,yes,20,0.0,25.0,65.0,0.0,0.0,10.0,0.9739159466954111,0.0,9.638554216867469,57.831325301204814,0.0,0.0,0.0,3.55,3.45,3.15,Happy,Interested,Surprised,Bored,Angry,None of the above,L-V1F,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Happy/LV1F.wav
Happy,High,LV1E,I knew it would happen,yes,21,4.761904761904762,4.761904761904762,4.761904761904762,4.761904761904762,33.33333333333333,47.61904761904761,0.8869691023467817,0.0,0.0,0.0,0.0,19.678714859437747,36.89041881812965,2.66666666666667,3.0952380952381,2.66666666666667,Happy,Interested,Surprised,Bored,Angry,None of the above,L-V1E,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,28416.0,data/EU_Emotion_Stimulus_Set/Original/Happy/LV1E.wav
Happy,High,LV1H,Is this for me?,yes,20,5.0,35.0,45.0,0.0,10.0,5.0,0.8695797334770559,0.0,21.686746987951803,33.734939759036145,0.0,0.0,0.0,3.8,3.7,3.35,Happy,Interested,Surprised,Bored,Angry,None of the above,L-V1H,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,25344.0,data/EU_Emotion_Stimulus_Set/Original/Happy/LV1H.wav
Happy,High,LV1C,I knew it from the start ,yes,21,9.523809523809524,0.0,4.761904761904762,0.0,76.19047619047619,9.523809523809524,0.70438072921466,0.0,0.0,0.0,0.0,71.31382673551347,0.0,2.19047619047619,3.33333333333333,2.80952380952381,Happy,Interested,Surprised,Bored,Angry,None of the above,L-V1C,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Happy,False,True,38784.0,data/EU_Emotion_Stimulus_Set/Original/Happy/LV1C.wav
Interested,High,LV21B,What happened after that?,no,21,38.095238095238095,19.047619047619047,4.761904761904762,4.761904761904762,9.523809523809524,23.809523809523807,0.004243560494012311,25.41594951233505,2.467010900745838,0.0,0.0,0.0,8.20424555364314,3.52380952380952,3.23809523809524,3.0952380952381,Interested,Excited,Proud,Joking,Disappointed,None of the above,L-V21B,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,31488.0,data/EU_Emotion_Stimulus_Set/Original/Interested/LV21B.wav
Interested,High,LV21D,Let me do that ,yes,23,52.17391304347826,26.08695652173913,8.695652173913043,0.0,8.695652173913043,4.3478260869565215,1.6437212835618276e-05,42.37820848611838,10.948140387637505,0.0,0.0,0.0,0.0,4.21739130434783,3.73913043478261,3.26086956521739,Interested,Excited,Proud,Joking,Disappointed,None of the above,L-V21D,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Interested,False,True,33408.0,data/EU_Emotion_Stimulus_Set/Original/Interested/LV21D.wav
Interested,High,fix__LV21A,What have you got there?,no,25,76.0,12.0,8.0,0.0,4.0,0.0,6.128431095930864e-12,71.08433734939759,0.0,0.0,0.0,0.0,0.0,3.44,3.48,3.12,Interested,Excited,Proud,Joking,Disappointed,None of the above,L-V21Ax,L,12,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Interested,False,True,33024.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Interested/fix__LV21A.wav
Kind,High,LV24E,Yes it  happened again ,yes,23,4.3478260869565215,21.73913043478261,8.695652173913043,8.695652173913043,17.391304347826086,39.130434782608695,0.9154683457721657,0.0,5.709795704557358,0.0,0.0,0.47145102147721113,26.663174436877952,3.30434782608696,2.43478260869565,2.34782608695652,Kind,Interested,Proud,Excitement,Frustrated,None of the above,L-V24E,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,33408.0,data/EU_Emotion_Stimulus_Set/Original/Kind/LV24E.wav
Kind,High,LV24I,What are you going to do? ,yes,24,12.5,50.0,4.166666666666666,12.5,8.333333333333332,12.5,0.5844866663015152,0.0,39.75903614457831,0.0,0.0,0.0,0.0,3.29166666666667,3.29166666666667,3.16666666666667,Kind,Interested,Proud,Excitement,Frustrated,None of the above,L-V24I,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Kind,False,True,26496.0,data/EU_Emotion_Stimulus_Set/Original/Kind/LV24I.wav
Neutral,High,LV14F,It was always like that,yes,21,38.095238095238095,28.57142857142857,0.0,0.0,23.809523809523807,9.523809523809524,0.004243560494012311,25.41594951233505,13.941480206540444,0.0,0.0,8.20424555364314,0.0,2.47619047619048,2.80952380952381,2.61904761904762,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,L-V14F,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,29184.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/LV14F.wav
Neutral,High,LV14C,Here we go again,yes,22,45.45454545454545,22.727272727272727,4.545454545454546,4.545454545454546,18.181818181818183,4.545454545454546,0.0003181149706495967,34.28258488499453,6.900328587075573,0.0,0.0,1.4238773274917844,0.0,3.04545454545455,2.54545454545455,2.59090909090909,Neutral,Bored,Kind,Surprised,Frustrated,None of the above,L-V14C,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Neutral,False,True,27648.0,data/EU_Emotion_Stimulus_Set/Original/Neutral/LV14C.wav
Proud,High,LV29D,Bet you weren't expecting that,yes,22,27.27272727272727,13.636363636363635,18.181818181818183,9.090909090909092,4.545454545454546,27.27272727272727,0.14699928883333602,12.37677984665936,0.0,1.4238773274917844,0.0,0.0,12.37677984665936,3.36363636363636,3.09090909090909,2.72727272727273,Proud,Excited,Interested,Kind,Afraid,None of the above,L-V29D,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,36864.0,data/EU_Emotion_Stimulus_Set/Original/Proud/LV29D.wav
Proud,High,LV27A,I worked hard on this,no,20,60.0,0.0,10.0,0.0,10.0,20.0,1.8362170529639954e-06,51.80722891566265,0.0,0.0,0.0,0.0,3.614457831325301,3.5,3.2,2.95,Proud,Excited,Interested,Kind,Afraid,None of the above,L-V27A,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,32256.0,data/EU_Emotion_Stimulus_Set/Original/Proud/LV27A.wav
Proud,High,LV27B,I knew I could do it,no,20,95.0,0.0,0.0,5.0,0.0,0.0,0.0,93.97590361445782,0.0,0.0,0.0,0.0,0.0,4.5,3.65,3.75,Proud,Excited,Interested,Kind,Afraid,None of the above,L-V27B,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Proud,False,True,35328.0,data/EU_Emotion_Stimulus_Set/Original/Proud/LV27B.wav
Sad,High,LV15A,I can’t handle this,no,20,80.0,10.0,10.0,0.0,0.0,0.0,4.030220601691781e-11,75.90361445783132,0.0,0.0,0.0,0.0,0.0,1.9,3.5,3.4,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,L-V15A,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad,False,True,33024.0,data/EU_Emotion_Stimulus_Set/Original/Sad/LV15A.wav
Sneaky,High,LV26D,Who told you that? ,yes,20,0.0,5.0,15.0,70.0,0.0,10.0,0.9739159466954111,0.0,0.0,0.0,63.85542168674698,0.0,0.0,1.9,3.5,3.2,Sneaky,Angry,Disappointed,Ashamed,Kind,None of the above,L-V26D,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sneaky,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Sneaky/LV26D.wav
Sneaky,High,fix__LV26E,What will we do now?,yes,21,19.047619047619047,0.0,23.809523809523807,19.047619047619047,14.285714285714285,23.809523809523807,0.26495137787668677,2.467010900745838,0.0,8.20424555364314,2.467010900745838,0.0,8.20424555364314,2.9047619047619,3.0952380952381,2.85714285714286,Sneaky,Angry,Disappointed,Ashamed,Kind,None of the above,L-V26Ex,L,12,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Sneaky,False,True,34176.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Sneaky/fix__LV26E.wav
Sneaky,High,LV26C,What are you going to do?,yes,24,70.83333333333334,8.333333333333332,4.166666666666666,8.333333333333332,8.333333333333332,0.0,4.733238245790972e-10,64.85943775100402,0.0,0.0,0.0,0.0,0.0,2.70833333333333,2.95833333333333,2.95833333333333,Sneaky,Angry,Disappointed,Ashamed,Kind,None of the above,L-V26C,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sneaky,False,True,36864.0,data/EU_Emotion_Stimulus_Set/Original/Sneaky/LV26C.wav
Sneaky,High,LV26A,I’ll do it when nobody is watching,no,21,76.19047619047619,4.761904761904762,9.523809523809524,0.0,0.0,9.523809523809524,1.7833978738224232e-10,71.31382673551347,0.0,0.0,0.0,0.0,0.0,2.52380952380952,3.23809523809524,3.04761904761905,Sneaky,Angry,Disappointed,Ashamed,Kind,None of the above,L-V26A,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sneaky,False,True,42624.0,data/EU_Emotion_Stimulus_Set/Original/Sneaky/LV26A.wav
Surprised,High,LV19D,It was always like that ,yes,20,25.0,5.0,5.0,30.0,0.0,35.0,0.10184048902816756,9.638554216867469,0.0,0.0,15.662650602409636,0.0,21.686746987951803,2.35,3.9,3.05,Surprised,Happy,Joking ,Worried,Bored,None of the above,L-V19D,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised,False,True,28416.0,data/EU_Emotion_Stimulus_Set/Original/Surprised/LV19D.wav
Surprised,High,fix__LV19E,What's all this? ,yes,25,80.0,0.0,4.0,16.0,0.0,0.0,2.8843594179761567e-13,75.90361445783132,0.0,0.0,0.0,0.0,0.0,3.24,3.36,3.0,Surprised,Happy,Joking ,Worried,Bored,None of the above,L-V19Ex,L,12,Male,True,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Surprised,False,True,29184.0,data/EU_Emotion_Stimulus_Set/Fixed - amplified volume/Surprised/fix__LV19E.wav
Unfriendly,High,LV25F,What will we do now? ,yes,21,0.0,23.809523809523807,14.285714285714285,9.523809523809524,9.523809523809524,42.857142857142854,0.9782632889128426,0.0,8.20424555364314,0.0,0.0,0.0,31.153184165232357,2.57142857142857,2.95238095238095,2.57142857142857,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,L-V25F,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,33408.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/LV25F.wav
Unfriendly,High,LV25G,This doesn't look good,yes,22,4.545454545454546,18.181818181818183,22.727272727272727,4.545454545454546,9.090909090909092,40.909090909090914,0.9021848001077919,0.0,1.4238773274917844,6.900328587075573,0.0,0.0,28.806133625410734,2.13636363636364,3.40909090909091,2.68181818181818,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,L-V25G,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/LV25G.wav
Unfriendly,High,LV25C,Is it almost over? ,yes,21,9.523809523809524,4.761904761904762,0.0,47.61904761904761,33.33333333333333,4.761904761904762,0.70438072921466,0.0,0.0,0.0,36.89041881812965,19.678714859437747,0.0,2.76190476190476,3.23809523809524,2.80952380952381,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,L-V25C,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,33408.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/LV25C.wav
Unfriendly,High,LV25E,Let me do that ,yes,20,45.0,35.0,5.0,5.0,0.0,10.0,0.0005985039366041001,33.734939759036145,21.686746987951803,0.0,0.0,0.0,0.0,1.9,3.55,2.95,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,L-V25E,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,30336.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/LV25E.wav
Unfriendly,High,LV25B,I can do whatever I want,no,20,50.0,15.0,10.0,0.0,5.0,20.0,0.00010501935652418304,39.75903614457831,0.0,0.0,0.0,0.0,3.614457831325301,2.35,3.8,3.9,Unfriendly,Frustrated,Hurt,Bored,Surprised,None of the above,L-V25B,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Unfriendly,False,True,29184.0,data/EU_Emotion_Stimulus_Set/Original/Unfriendly/LV25B.wav
Worried,High,LV22A,I think I’ve lost it,no,21,52.38095238095239,9.523809523809524,14.285714285714285,4.761904761904762,9.523809523809524,9.523809523809524,3.0248965602996947e-05,42.62765347102697,0.0,0.0,0.0,0.0,0.0,2.61904761904762,3.28571428571429,3.04761904761905,Worried,Angry,Disappointed,Disgusted,Happy,None of the above,L-V22A,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Worried,False,True,29568.0,data/EU_Emotion_Stimulus_Set/Original/Worried/LV22A.wav
Worried,High,LV22B,"Oh no, I think its broken! ",no,22,72.72727272727273,4.545454545454546,18.181818181818183,0.0,0.0,4.545454545454546,6.61471544205483e-10,67.14129244249726,0.0,1.4238773274917844,0.0,0.0,0.0,2.5,3.31818181818182,3.04545454545455,Worried,Angry,Disappointed,Disgusted,Happy,None of the above,L-V22B,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Worried,False,True,43776.0,data/EU_Emotion_Stimulus_Set/Original/Worried/LV22B.wav
Worried,High,LV22D,What will we do now?,yes,20,95.0,5.0,0.0,0.0,0.0,0.0,0.0,93.97590361445782,0.0,0.0,0.0,0.0,0.0,2.45,3.4,3.3,Worried,Angry,Disappointed,Disgusted,Happy,None of the above,L-V22D,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Worried,False,True,27648.0,data/EU_Emotion_Stimulus_Set/Original/Worried/LV22D.wav
Sad,Low,LV16F,It was always like that,yes,20,20.0,30.0,0.0,10.0,10.0,30.0,0.231250781007158,3.614457831325301,15.662650602409636,0.0,0.0,0.0,15.662650602409636,2.8,3.7,3.3,Sad,Afraid,Jealous,Disgusted,Proud,None of the above,L-V16F,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Sad - Low Intensity,False,True,33024.0,data/EU_Emotion_Stimulus_Set/Original/Sad - Low Intensity/LV16F.wav
Surprised,Low,LV20A,Oh my goodness,no,22,63.63636363636363,13.636363636363635,0.0,13.636363636363635,4.545454545454546,4.545454545454546,1.107464933092217e-07,56.18838992332967,0.0,0.0,0.0,0.0,0.0,3.40909090909091,3.18181818181818,2.90909090909091,Surprised,Happy,Joking ,Worried,Bored,None of the above,L-V20A,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity,False,True,43008.0,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity/LV20A.wav
Surprised,Low,LV20B,I didn’t expect to see you here!,no,22,81.81818181818183,9.090909090909092,0.0,4.545454545454546,0.0,4.545454545454546,1.5072387782311125e-12,78.09419496166484,0.0,0.0,0.0,0.0,0.0,3.36363636363636,3.09090909090909,2.63636363636364,Surprised,Happy,Joking ,Worried,Bored,None of the above,L-V20B,L,12,Male,False,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity,False,True,39936.0,data/EU_Emotion_Stimulus_Set/Original/Surprised - Low Intensity/LV20B.wav
Angry,High,IV17B 1,Look what you’ve done,no,24,45.83333333333333,4.166666666666666,20.833333333333336,8.333333333333332,8.333333333333332,12.5,0.00016969920626319634,34.738955823293175,0.0,4.618473895582329,0.0,0.0,0.0,2.04166666666667,3.0,3.16666666666667,Angry,Jealous,Disgusted,Surprised,Happy,None of the above,I-V17B1,I,11,Male,False,data/EU_Emotion_Stimulus_Set/Original/Angry,False,True,31104.0,data/EU_Emotion_Stimulus_Set/Original/Angry/IV17B 1.wav
